protected,verified,location,followers_count,following_count,tweet_count,listed_count,has_profile_image,un_no_of_char,un_special_char,name_no_of_char,name_special_char,des_no_of_usertags,des_no_of_hashtags,des_external_links,has_description,has_url,isBot
0,0,1,-0.19331571853838672,-0.25203249466630584,-0.4195836044019958,-0.21886326736083056,1,1.1875933394096811,0,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,0,0,0,0
1,0,1,-0.14392829003999488,-0.21273491415824278,1.1691148568186933,-0.1612509180410075,1,1.5562069506375267,0,-0.9059793258444055,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,0.2559689287507707,1.5036783042535236,0.35359300398118115,-0.18045503448094852,1,1.1875933394096811,0,-0.002140108643726989,0,-0.3032221850577562,1.8860694605420418,0,1,0,1
0,0,0,-0.1944541773731466,-0.27465145088897003,-0.42016056272858254,-0.23038573722479516,1,1.5562069506375267,0,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.1859970546006448,-0.2660836644409912,-0.3915049658414418,-0.21886326736083056,1,1.5562069506375267,1,0.44977949995661226,0,-0.3032221850577562,-0.31299496262369464,1,1,1,0
0,0,1,-0.169353870682965,-0.15732989512797943,-0.30627248577749344,-0.09979774543319625,1,-1.761315550413084,0,0.7510592390235051,0,0.9125452468035637,-0.31299496262369464,0,1,0,1
0,0,1,-0.14110924911582762,-0.16749700171291435,0.2886239996903848,-0.08443445228124344,1,0.45036611695398987,0,4.215776238292773,1,-0.3032221850577562,0.4200265117648842,0,1,1,0
0,0,1,-0.10522068965815978,-0.13688144480546988,-0.36895114034759696,-0.12668350844911366,1,-0.655474716729547,0,-0.15277997817717343,1,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,0.38081991429610157,1.1461160164912056,5.88858151754116,-0.14204680160106647,1,0.45036611695398987,0,-0.45405971724406624,0,-0.3032221850577562,4.085133883707778,0,1,0,1
0,0,1,-0.18578020529878578,-0.1158618087197617,-0.22964192985538356,-0.1497284481770429,1,-0.655474716729547,0,-1.2072590649112984,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
1,0,0,-0.19491498213959702,-0.2558023207034165,-0.4185870400197097,-0.23038573722479516,1,-1.3927019391852382,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,1,-0.1787868153138324,-0.16235632984412704,-0.3853857108624916,-0.16893256461698392,1,0.8189797281818355,0,0.44977949995661226,0,0.9125452468035637,-0.31299496262369464,0,1,1,0
0,0,0,-0.1933428247011191,-0.2542030005664605,-0.40837662599769003,-0.22654491393680698,1,0.8189797281818355,0,-1.2072590649112984,0,-0.3032221850577562,-0.31299496262369464,1,1,0,0
0,0,1,-0.1821479794926472,0.06337628377195619,-0.374930526641314,-0.22270409064881877,1,-0.2868611055017014,0,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,0,-0.19439996504768184,-0.27465145088897003,-0.4190241296610633,-0.23038573722479516,1,0.8189797281818355,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,0,-0.19423732807128757,-0.27465145088897003,-0.41925141627456713,-0.23038573722479516,1,-0.2868611055017014,0,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,0,-0.19499630062779413,-0.2699677276307416,-0.4209822912543273,-0.23038573722479516,0,1.1875933394096811,0,-1.5085388039781913,0,-0.3032221850577562,-0.31299496262369464,0,0,0,1
0,0,1,-0.1699502062630773,-0.0919862438180606,0.7313433556246003,-0.21886326736083056,1,-0.2868611055017014,1,0.7510592390235051,0,-0.3032221850577562,1.153047986153463,0,1,0,0
0,0,0,-0.19491498213959702,-0.27465145088897003,-0.4200381776290036,-0.23038573722479516,1,-0.655474716729547,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,0,-0.19486076981413225,-0.2600290953510861,-0.4205277180273196,-0.23038573722479516,1,-0.2868611055017014,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,1,1,-0.1875692120391227,-0.1345967017526755,-0.04260253052735906,-0.23038573722479516,1,0.45036611695398987,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.1862410100652362,-0.23409726170187006,-0.23401282626891937,-0.22654491393680698,1,-1.3927019391852382,1,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.18737946889999604,-0.24449284259208443,-0.12210039449674842,-0.1382059783130783,1,-1.0240883279573927,0,0.2991396304231659,0,0.9125452468035637,-0.31299496262369464,0,1,0,0
0,0,1,0.14862852433055573,1.1710197157666642,2.6187139105750186,-0.20734079749686596,1,0.08175250572614423,0,-0.45405971724406624,0,-0.3032221850577562,0.4200265117648842,0,1,0,1
0,0,1,-0.19472523900047037,-0.23649624190730414,-0.41972347308722896,-0.23038573722479516,1,-1.761315550413084,1,0.44977949995661226,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,0.03792695573152592,0.7061887416756507,1.8231932797258463,0.20746811760586004,1,-0.2868611055017014,0,0.9016991085569516,0,0.9125452468035637,-0.31299496262369464,0,1,0,0
0,0,0,-0.1948065574886675,-0.27099586200449904,-0.4191290311749881,-0.23038573722479516,1,-1.761315550413084,0,-1.2072590649112984,0,-0.3032221850577562,-0.31299496262369464,0,0,0,1
0,0,1,-0.08068961238535813,0.0068288932152956675,1.561464002483322,-0.1612509180410075,1,1.5562069506375267,0,-1.0566191953778519,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,0,-0.19491498213959702,-0.2660836644409912,-0.42096480766867317,-0.22270409064881877,1,0.45036611695398987,1,-1.3578989344447447,0,-0.3032221850577562,-0.31299496262369464,0,0,0,1
0,0,0,-0.19464392051227322,-0.27465145088897003,-0.41967102233026654,-0.23038573722479516,1,-0.655474716729547,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,1.0738702830375302,-0.26722603596738836,-0.15925301401180283,0.20362729431787185,1,-1.0240883279573927,0,0.44977949995661226,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.17835311671011433,-0.012248711275537278,-0.267039319569596,-0.17277338790497213,1,0.08175250572614423,0,-0.30341984771061986,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,-0.19052378377695184,-0.27465145088897003,-0.4179925981074688,-0.23038573722479516,1,1.5562069506375267,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,1,1,1,1
0,0,1,-0.19033404063782522,-0.19240070098837292,-0.32232241740799694,-0.13052433173710187,1,-1.0240883279573927,0,-1.3578989344447447,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.17835311671011433,-0.2093077995790512,0.49519256419408736,-0.22270409064881877,1,0.45036611695398987,0,0.44977949995661226,0,0.9125452468035637,4.085133883707778,0,1,0,0
0,0,0,-0.19442707121041422,-0.27465145088897003,-0.41972347308722896,-0.23038573722479516,1,-2.1299291616409293,1,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.17865128450017048,-0.14362143681121323,0.3689261085998648,-0.08059362899325523,1,-0.655474716729547,0,1.3536187171572909,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,-0.19296333842286584,-0.24529250266056246,-0.39337570950643513,-0.23038573722479516,1,0.45036611695398987,0,-1.0566191953778519,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,0,-0.1909574823806699,-0.2644843443040351,-0.36708039668260367,-0.23038573722479516,1,0.8189797281818355,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,0,0,0,0
0,0,1,-0.19437285888494946,-0.23386878739659064,-0.40736257802974973,-0.23038573722479516,1,-0.2868611055017014,0,-1.2072590649112984,0,-0.3032221850577562,-0.31299496262369464,0,0,0,1
0,0,0,-0.1943186465594847,-0.24620639988168022,-0.420213013485545,-0.23038573722479516,1,-0.655474716729547,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,0,-0.1946710266750056,-0.273851790820492,-0.41680371428298707,-0.20734079749686596,1,-1.761315550413084,0,-1.0566191953778519,0,-0.3032221850577562,0.4200265117648842,0,1,0,0
0,0,1,-0.19475234516320275,-0.27350907936257285,-0.42016056272858254,-0.23038573722479516,1,0.45036611695398987,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,0,0,0,1
0,0,1,-0.18857214006022066,-0.22838540406988417,-0.40175034703476975,-0.20734079749686596,1,1.5562069506375267,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.1946710266750056,-0.2572874036877329,-0.42099977483998147,-0.23038573722479516,1,-0.655474716729547,1,-1.5085388039781913,0,-0.3032221850577562,-0.31299496262369464,0,0,0,1
0,0,1,-0.19269227679554204,-0.174122756566018,-0.36419560504967,-0.22270409064881877,1,-1.0240883279573927,0,-0.6046995867775127,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,-0.16699563452524815,-0.2637989213881968,-0.41612185444247546,-0.21118162078485414,1,-0.2868611055017014,0,-0.45405971724406624,0,-0.3032221850577562,-0.31299496262369464,1,1,1,0
0,0,0,-0.19434575272221707,-0.25454571202437964,-0.418499622091439,-0.23038573722479516,1,-1.0240883279573927,0,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,0,-0.19090327005520513,-0.24323623391304752,-0.3956485756414737,-0.21886326736083056,1,-1.0240883279573927,0,-0.15277997817717343,0,3.3440801105262037,-0.31299496262369464,0,1,0,0
0,0,1,-0.17846154136104386,-0.23124133288587712,-0.14540601417372137,-0.21118162078485414,1,1.1875933394096811,0,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,-0.18849082157202354,-0.22838540406988417,-0.28041426259501556,-0.21118162078485414,1,0.8189797281818355,0,-1.3578989344447447,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.19049667761421948,-0.25031893737671007,-0.3359246470469204,-0.21502244407284235,1,-1.0240883279573927,0,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,0,0.9370925858899531,1.7396922616071815,0.2771897346725751,-0.11516103858514906,1,-0.2868611055017014,0,1.3536187171572909,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,1,0.3231108938388699,2.025742091817036,0.4860486488969704,-0.16893256461698392,1,1.1875933394096811,0,-0.15277997817717343,0,-0.3032221850577562,5.551176832484936,0,1,0,1
0,0,0,-0.19448128353587896,-0.23535387038090697,-0.4186744579479804,-0.23038573722479516,1,1.1875933394096811,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.15829455628815498,-0.1158618087197617,0.00028470508225433665,-0.1612509180410075,1,0.45036611695398987,0,-1.0566191953778519,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.1800879111249865,-0.15767260658589857,0.05672171957382875,-0.11900186187313727,1,-1.0240883279573927,0,-1.0566191953778519,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,0,-0.19496919446506175,-0.27465145088897003,-0.42087738974040245,-0.23038573722479516,1,-0.2868611055017014,0,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.17420587381206057,-0.1778925826031287,-0.24889135766059528,-0.19965915092088954,1,-0.2868611055017014,1,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.1441722455045863,-0.1685251360866718,1.0057132652950702,-0.10747939200917266,1,1.1875933394096811,0,4.366416107826219,0,0.9125452468035637,4.085133883707778,0,1,1,0
0,0,1,-0.1897377050577129,-0.2091935624264115,-0.25897938658303593,-0.20734079749686596,1,-2.1299291616409293,0,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,0,-0.19464392051227322,-0.27465145088897003,-0.4184821385057848,-0.23038573722479516,1,-0.2868611055017014,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.1460696768958527,-0.08101947716464765,0.3949591676388841,-0.19197750434491315,1,1.5562069506375267,0,-0.7553394563109591,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,-0.13576933505754926,0.18161173675406456,-0.30580042896483156,-0.19965915092088954,1,1.1875933394096811,0,1.80553832575763,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,-0.1940746910948933,-0.23980911933385599,-0.4014880932499576,-0.22654491393680698,1,-0.2868611055017014,1,0.6004193694900587,0,-0.3032221850577562,1.8860694605420418,0,1,1,0
0,0,1,-0.1940746910948933,-0.23592505614410555,-0.4147581347614523,-0.23038573722479516,1,1.1875933394096811,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,0,0,0,0
0,0,1,-0.18160585623799966,-0.1679539503234732,-0.15475973249868802,-0.18045503448094852,1,1.1875933394096811,0,-0.15277997817717343,0,2.1283126786648836,-0.31299496262369464,0,1,0,0
0,0,1,-0.18447910948763166,-0.10478080491370904,-0.4002117914972051,-0.1650917413289957,1,-2.1299291616409293,0,-0.45405971724406624,0,0.9125452468035637,-0.31299496262369464,0,1,0,0
0,0,0,0.19953389794196072,1.3791598078762308,3.208225451661421,-0.21118162078485414,1,-1.3927019391852382,0,-0.9059793258444055,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,1,4.522831322942514,10.479862572919384,13.765793550429748,1.3328293409864036,1,1.1875933394096811,0,1.3536187171572909,0,0.9125452468035637,-0.31299496262369464,0,1,0,1
0,0,1,1.6655436031598667,6.747506321874509,3.776249665978881,0.5416197436608338,1,0.08175250572614423,1,-1.3578989344447447,0,-0.3032221850577562,-0.31299496262369464,0,1,1,1
1,0,0,-0.18569888681058866,-0.19559934126228504,-0.3937428648051721,-0.18045503448094852,1,0.8189797281818355,0,-0.6046995867775127,0,-0.3032221850577562,-0.31299496262369464,0,0,0,0
0,0,0,-0.19496919446506175,-0.27465145088897003,-0.4207375210551693,-0.23038573722479516,1,-1.3927019391852382,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,0,-0.19369520481664002,-0.19457120688852758,-0.34823309134743724,-0.23038573722479516,1,-1.0240883279573927,0,-0.6046995867775127,0,-0.3032221850577562,-0.31299496262369464,0,0,0,0
0,0,0,-0.17637436683065078,-0.08855912923886905,0.2317324119718027,-0.22654491393680698,1,0.45036611695398987,1,0.7510592390235051,0,-0.3032221850577562,0.4200265117648842,0,1,0,0
0,0,1,-0.18900583866393872,-0.05223171469943866,-0.27455726140087755,-0.22270409064881877,1,0.8189797281818355,0,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.13492904401284556,-0.06753949315316089,-0.3123567735851353,0.11144753540615496,1,0.8189797281818355,0,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,-0.14520227968841662,-0.12431535801510085,1.1643068707638038,-0.15741009475301931,1,-0.655474716729547,0,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,0,-0.1826087842590976,-0.08033405424880934,-0.311832266015511,-0.22654491393680698,1,0.8189797281818355,0,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.1830966951882804,-0.25089012313990866,-0.4125726865546844,-0.22654491393680698,1,1.1875933394096811,0,0.6004193694900587,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.16057147395767468,-0.18988748363029911,4.422320606656436,-0.14588762488905468,1,0.08175250572614423,1,-0.9059793258444055,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,0,-0.19453549586134372,-0.25911519812996836,-0.41582463348635507,-0.23038573722479516,1,-0.655474716729547,0,-0.45405971724406624,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,0,-0.1353356364538312,-0.13482517605795494,0.048451983559418994,-0.18045503448094852,1,0.8189797281818355,0,0.14849976088971945,0,-0.3032221850577562,0.4200265117648842,0,1,0,0
0,0,0,-0.1948065574886675,-0.27465145088897003,-0.42044030009904887,-0.23038573722479516,1,-1.761315550413084,0,0.6004193694900587,0,-0.3032221850577562,-0.31299496262369464,1,1,1,1
0,1,1,1.8875430759380385,-0.05325984907319612,-0.15059863911300192,0.5300972737968692,1,-0.655474716729547,0,-0.7553394563109591,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
1,0,0,-0.18778606134098172,-0.24415013113416528,-0.20782241495901277,-0.21886326736083056,1,0.08175250572614423,0,-1.5085388039781913,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
1,0,1,-0.1941831157458228,-0.20016882736787375,-0.420457783684703,-0.23038573722479516,1,-1.0240883279573927,0,-1.6591786735116376,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,0,-0.19486076981413225,-0.27465145088897003,-0.42075500464082344,-0.23038573722479516,1,1.1875933394096811,0,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.08472843063248238,0.2959631265464225,-0.08538486462304759,-0.10363856872118445,1,-1.3927019391852382,0,0.2991396304231659,0,-0.3032221850577562,4.818155358096357,0,1,0,0
0,0,1,-0.18838239692109401,-0.20496678777874192,-0.3928861691081191,-0.20349997420887775,1,-1.3927019391852382,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,0,-0.19483366365139987,-0.27465145088897003,-0.420457783684703,-0.23038573722479516,1,-0.2868611055017014,0,0.44977949995661226,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.19326150621292199,-0.25134707175046755,-0.4128524239251507,-0.23038573722479516,1,0.8189797281818355,0,-0.45405971724406624,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,0,-0.19488787597686463,-0.2637989213881968,-0.4206151359555903,-0.23038573722479516,1,1.5562069506375267,0,-1.8098185430450842,0,-0.3032221850577562,-0.31299496262369464,0,0,0,1
0,1,1,0.3714140758279666,-0.0031097390643598185,0.2584473308513336,1.1638331163149227,1,0.8189797281818355,0,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,0,-0.1839369862329841,-0.185889183287909,-0.06774392669801706,-0.17277338790497213,1,-0.655474716729547,0,1.80553832575763,0,-0.3032221850577562,3.3521124093191994,0,1,1,0
0,0,1,-0.19453549586134372,-0.25100436029254836,-0.41821988472097266,-0.23038573722479516,1,0.45036611695398987,0,-1.5085388039781913,0,-0.3032221850577562,-0.31299496262369464,0,0,0,0
0,0,1,-0.1875692120391227,-0.27465145088897003,-0.37778035110293934,-0.22654491393680698,1,0.45036611695398987,0,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,0,-0.19437285888494946,-0.26848264464642524,-0.4206151359555903,-0.23038573722479516,1,1.1875933394096811,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,1,-0.17856996601197336,-0.14487804549025013,0.9535072785317985,-0.18813668105692494,1,-0.2868611055017014,1,-0.30341984771061986,0,-0.3032221850577562,-0.31299496262369464,0,0,0,0
0,0,1,-0.18908715715213584,-0.22895658983308276,-0.21128416491853313,-0.19581832763290133,1,0.45036611695398987,0,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,0,-0.18943953726765675,-0.27465145088897003,-0.41865697436232624,-0.23038573722479516,1,1.5562069506375267,0,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,0,-0.19448128353587896,-0.2644843443040351,-0.41841220416316827,-0.23038573722479516,1,1.5562069506375267,0,-1.0566191953778519,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,-0.1943186465594847,-0.23021319851211966,-0.3716610961239892,-0.21502244407284235,1,1.5562069506375267,0,4.667695846893112,1,-0.3032221850577562,-0.31299496262369464,0,1,1,1
0,0,1,-0.19158092412351457,-0.17617902531353294,-0.07470239378836607,-0.22270409064881877,1,1.1875933394096811,0,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,1,-0.19464392051227322,-0.2700819647833813,-0.4196535387446124,-0.22654491393680698,1,0.8189797281818355,0,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,0,0,1,0
0,0,1,-0.1941831157458228,-0.27465145088897003,-0.419111547589334,-0.20349997420887775,1,1.5562069506375267,1,-1.6591786735116376,0,-0.3032221850577562,-0.31299496262369464,0,0,0,1
0,0,0,-0.17287767183817407,-0.004366347743396719,-0.29807268410570026,-0.23038573722479516,1,1.5562069506375267,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,0,0,0,0
0,0,1,-0.1888974140130092,-0.23044167281739908,-0.2964816778111732,-0.21886326736083056,1,1.1875933394096811,0,-0.7553394563109591,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,0.14868273665602047,1.2526992799040626,4.266996431705028,0.06535765595029651,1,-0.655474716729547,0,2.709377542958309,1,-0.3032221850577562,2.619090934930621,0,1,0,1
0,0,0,-0.19496919446506175,-0.27465145088897003,-0.4205277180273196,-0.23038573722479516,1,0.08175250572614423,0,-0.30341984771061986,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
1,0,0,-0.19434575272221707,-0.2717955220729771,-0.4190590968323715,-0.23038573722479516,1,-0.2868611055017014,1,-0.7553394563109591,0,-0.3032221850577562,-0.31299496262369464,0,0,0,1
0,0,0,-0.1941831157458228,-0.27465145088897003,-0.42016056272858254,-0.23038573722479516,1,1.1875933394096811,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.19475234516320275,-0.25660198077189456,-0.420213013485545,-0.23038573722479516,1,1.5562069506375267,0,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.14322352980895306,0.2419289533478358,0.40800192253687495,-0.08059362899325523,1,1.1875933394096811,1,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.1926380644700773,-0.20051153882579292,-0.3076012382872083,-0.22654491393680698,1,1.5562069506375267,0,-1.2072590649112984,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.1948065574886675,-0.25408876341382075,-0.420335398585124,-0.23038573722479516,1,0.8189797281818355,1,-1.3578989344447447,0,0.9125452468035637,-0.31299496262369464,0,1,1,1
0,0,0,-0.19458970818680849,-0.27465145088897003,-0.4192863834458754,-0.23038573722479516,1,0.8189797281818355,0,-0.45405971724406624,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,0.1326087821557206,1.0963086179402883,-0.1509133436547765,-0.21118162078485414,1,-1.3927019391852382,0,-0.45405971724406624,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.14203085864872847,0.17647106488527722,-0.008719341529629438,-0.15741009475301931,1,1.5562069506375267,0,1.3536187171572909,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.19402047876942854,-0.2538602891085413,-0.4201780463142367,-0.22654491393680698,1,1.5562069506375267,0,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,0,-0.1873523627372637,-0.2354681075335467,-0.09848007027800089,-0.22654491393680698,1,-1.0240883279573927,0,-1.3578989344447447,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,1,-0.1623604806980116,-0.14796244861152252,1.626415523188464,-0.1497284481770429,1,-1.3927019391852382,0,0.9016991085569516,0,-0.3032221850577562,0.4200265117648842,0,1,0,0
0,0,0,0.21192141431065725,0.9862982399482397,0.17027760839748918,-0.22270409064881877,1,-1.3927019391852382,0,-0.45405971724406624,0,-0.3032221850577562,3.3521124093191994,0,1,0,1
0,0,0,-0.19461681434954087,-0.27465145088897003,-0.4201081119716201,-0.23038573722479516,1,-1.761315550413084,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.1726066102108503,-0.058286283789343724,-0.3189655689624014,-0.10747939200917266,1,-0.655474716729547,1,-0.6046995867775127,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,0,-0.19044246528875472,-0.26516976721987345,-0.35996457732136733,-0.22654491393680698,1,0.8189797281818355,1,-0.30341984771061986,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.18415383553484313,-0.2467775856448788,0.03035647240738073,-0.12284268516112547,1,1.5562069506375267,1,-0.6046995867775127,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,-0.17369085672014542,-0.2486053800871143,0.4872899834784146,-0.09595692214520804,1,-0.655474716729547,0,-0.45405971724406624,0,-0.3032221850577562,0.4200265117648842,0,1,1,0
0,0,0,-0.13419717761907135,0.24855470820093944,0.4950177283375459,-0.1382059783130783,1,-0.2868611055017014,0,-1.8098185430450842,0,-0.3032221850577562,-0.31299496262369464,0,0,0,0
0,0,1,-0.16135755267691362,-0.06137068691061612,-0.1823663142465802,-0.06523033584130242,1,0.08175250572614423,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,0,-0.19472523900047037,-0.27465145088897003,-0.4200032104576953,-0.23038573722479516,1,-1.3927019391852382,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.1938307356303019,-0.21947490616398616,-0.4144434302196777,-0.23038573722479516,1,1.5562069506375267,0,1.2029788476238443,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,0,-0.18510255123047634,-0.11963163475687241,-0.3533557819441012,-0.18045503448094852,1,-0.2868611055017014,1,-1.2072590649112984,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,1,0.22531185870045173,-0.16384141282844336,1.8069859958244556,0.3572602258374,1,1.5562069506375267,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,1,1,1,0
0,0,1,-0.19350546167751337,-0.19822679577299857,-0.4168911322112578,-0.23038573722479516,1,0.45036611695398987,0,-0.45405971724406624,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,1,0.08503746656039805,0.43156262672976803,0.1052911205210387,-0.22654491393680698,1,-1.0240883279573927,1,-0.6046995867775127,0,-0.3032221850577562,4.818155358096357,0,1,0,1
1,0,1,-0.17206448695620274,-0.19114409230933602,0.4300137568754413,-0.23038573722479516,1,-0.2868611055017014,1,-0.45405971724406624,1,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,1,1,0.9710837139563546,-0.19834103292563826,-0.2857292726338751,0.2958070532295888,1,-0.655474716729547,0,-0.45405971724406624,0,0.9125452468035637,-0.31299496262369464,1,1,1,0
0,1,1,0.04589616757484491,-0.19194375237781405,-0.2578254699298625,0.5224156272208927,1,-1.761315550413084,0,-0.6046995867775127,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
1,0,1,-0.1929904445855982,-0.2117067797844853,-0.36861895222016827,-0.21886326736083056,1,0.08175250572614423,0,0.6004193694900587,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.1894937495931215,-0.16418412428636253,-0.20605657280794432,-0.19197750434491315,1,-1.3927019391852382,0,-1.3578989344447447,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,0,-0.19393916028123143,-0.27465145088897003,-0.41942625213110857,-0.23038573722479516,1,0.45036611695398987,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
